dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,hum,casual,registered,cnt,season_desc,weather_desc,weekday_desc,month_desc,holiday_desc,workingday_desc,hr
2011-01-16,1,0,1,0,0,0,1,0.24,0.41,29,75,104,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,12.0
2011-01-16,1,0,1,0,0,0,1,0.26,0.35,23,95,118,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,13.0
2011-01-16,1,0,1,0,0,0,1,0.28,0.36,22,69,91,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,14.0
2011-01-16,1,0,1,0,0,0,1,0.26,0.38,35,78,113,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,15.0
2011-01-16,1,0,1,0,0,0,1,0.24,0.38,22,77,99,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,16.0
2011-01-16,1,0,1,0,0,0,1,0.22,0.37,23,82,105,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,17.0
2011-01-16,1,0,1,0,0,0,1,0.2,0.4,11,56,67,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,18.0
2011-01-16,1,0,1,0,0,0,1,0.18,0.47,14,47,61,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,19.0
2011-01-16,1,0,1,0,0,0,1,0.18,0.47,7,50,57,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,20.0
2011-01-16,1,0,1,0,0,0,1,0.18,0.51,6,22,28,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,21.0
2011-01-16,1,0,1,0,0,0,2,0.2,0.49,2,19,21,,Mist/Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,22.0
2011-01-16,1,0,1,0,0,0,2,0.2,0.4,0,18,18,,Mist/Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,23.0
2011-01-17,1,0,1,1,1,0,2,0.2,0.47,1,16,17,,Mist/Cloudy,Monday,Jan,Holiday,Weekend/Holiday,0.0
2011-01-17,1,0,1,1,1,0,2,0.2,0.44,1,15,16,,Mist/Cloudy,Monday,Jan,Holiday,Weekend/Holiday,1.0
2011-01-17,1,0,1,1,1,0,2,0.18,0.43,0,8,8,,Mist/Cloudy,Monday,Jan,Holiday,Weekend/Holiday,2.0
2011-01-17,1,0,1,1,1,0,2,0.18,0.43,0,2,2,,Mist/Cloudy,Monday,Jan,Holiday,Weekend/Holiday,3.0
2011-01-17,1,0,1,1,1,0,2,0.18,0.43,1,2,3,,Mist/Cloudy,Monday,Jan,Holiday,Weekend/Holiday,4.0
2011-01-17,1,0,1,1,1,0,2,0.18,0.43,0,1,1,,Mist/Cloudy,Monday,Jan,Holiday,Weekend/Holiday,5.0
2011-01-17,1,0,1,1,1,0,2,0.18,0.43,0,5,5,,Mist/Cloudy,Monday,Jan,Holiday,Weekend/Holiday,6.0
2011-01-17,1,0,1,1,1,0,2,0.16,0.5,4,9,13,,Mist/Cloudy,Monday,Jan,Holiday,Weekend/Holiday,7.0
2011-01-17,1,0,1,1,1,0,2,0.16,0.47,3,30,33,,Mist/Cloudy,Monday,Jan,Holiday,Weekend/Holiday,8.0
2011-01-17,1,0,1,1,1,0,2,0.16,0.47,8,39,47,,Mist/Cloudy,Monday,Jan,Holiday,Weekend/Holiday,9.0
2011-01-17,1,0,1,1,1,0,2,0.16,0.5,7,50,57,,Mist/Cloudy,Monday,Jan,Holiday,Weekend/Holiday,10.0
2011-01-17,1,0,1,1,1,0,2,0.16,0.55,9,55,64,,Mist/Cloudy,Monday,Jan,Holiday,Weekend/Holiday,11.0
2011-01-17,1,0,1,1,1,0,2,0.18,0.47,10,70,80,,Mist/Cloudy,Monday,Jan,Holiday,Weekend/Holiday,12.0
2011-01-17,1,0,1,1,1,0,2,0.18,0.47,13,80,93,,Mist/Cloudy,Monday,Jan,Holiday,Weekend/Holiday,13.0
2011-01-17,1,0,1,1,1,0,2,0.18,0.43,12,74,86,,Mist/Cloudy,Monday,Jan,Holiday,Weekend/Holiday,14.0
2011-01-17,1,0,1,1,1,0,2,0.2,0.47,21,72,93,,Mist/Cloudy,Monday,Jan,Holiday,Weekend/Holiday,15.0
2011-01-17,1,0,1,1,1,0,2,0.2,0.47,6,76,82,,Mist/Cloudy,Monday,Jan,Holiday,Weekend/Holiday,16.0
2011-01-17,1,0,1,1,1,0,1,0.2,0.51,4,67,71,,Clear/Partly Cloudy,Monday,Jan,Holiday,Weekend/Holiday,17.0
2011-01-17,1,0,1,1,1,0,2,0.18,0.55,7,85,92,,Mist/Cloudy,Monday,Jan,Holiday,Weekend/Holiday,18.0
2011-01-17,1,0,1,1,1,0,3,0.18,0.59,2,58,60,,Light Snow/Rain,Monday,Jan,Holiday,Weekend/Holiday,19.0
2011-01-17,1,0,1,1,1,0,3,0.16,0.8,4,29,33,,Light Snow/Rain,Monday,Jan,Holiday,Weekend/Holiday,20.0
2011-01-17,1,0,1,1,1,0,3,0.16,0.8,3,24,27,,Light Snow/Rain,Monday,Jan,Holiday,Weekend/Holiday,21.0
2011-01-17,1,0,1,1,1,0,3,0.14,0.93,0,13,13,,Light Snow/Rain,Monday,Jan,Holiday,Weekend/Holiday,22.0
2011-01-17,1,0,1,1,1,0,3,0.16,0.86,1,3,4,,Light Snow/Rain,Monday,Jan,Holiday,Weekend/Holiday,23.0
2011-01-18,1,0,1,0,2,1,2,0.2,0.86,0,3,3,,Mist/Cloudy,Tuesday,Jan,Not Holiday,Working Day,12.0
2011-01-18,1,0,1,0,2,1,2,0.2,0.86,0,22,22,,Mist/Cloudy,Tuesday,Jan,Not Holiday,Working Day,13.0
2011-01-18,1,0,1,0,2,1,2,0.22,0.8,2,26,28,,Mist/Cloudy,Tuesday,Jan,Not Holiday,Working Day,14.0
2011-01-18,1,0,1,0,2,1,2,0.22,0.87,3,32,35,,Mist/Cloudy,Tuesday,Jan,Not Holiday,Working Day,15.0
2011-01-18,1,0,1,0,2,1,2,0.22,0.87,0,61,61,,Mist/Cloudy,Tuesday,Jan,Not Holiday,Working Day,16.0
2011-01-18,1,0,1,0,2,1,2,0.22,0.82,1,124,125,,Mist/Cloudy,Tuesday,Jan,Not Holiday,Working Day,17.0
2011-01-18,1,0,1,0,2,1,2,0.22,0.8,1,132,133,,Mist/Cloudy,Tuesday,Jan,Not Holiday,Working Day,18.0
2011-01-18,1,0,1,0,2,1,2,0.22,0.8,1,98,99,,Mist/Cloudy,Tuesday,Jan,Not Holiday,Working Day,19.0
2011-01-18,1,0,1,0,2,1,2,0.22,0.87,0,83,83,,Mist/Cloudy,Tuesday,Jan,Not Holiday,Working Day,20.0
2011-01-18,1,0,1,0,2,1,2,0.22,0.93,0,41,41,,Mist/Cloudy,Tuesday,Jan,Not Holiday,Working Day,21.0
2011-01-18,1,0,1,0,2,1,2,0.22,0.93,0,33,33,,Mist/Cloudy,Tuesday,Jan,Not Holiday,Working Day,22.0
2011-01-18,1,0,1,0,2,1,2,0.22,0.93,1,19,20,,Mist/Cloudy,Tuesday,Jan,Not Holiday,Working Day,23.0
2011-01-19,1,0,1,0,3,1,2,0.22,0.93,0,3,3,,Mist/Cloudy,Wednesday,Jan,Not Holiday,Working Day,0.0
2011-01-19,1,0,1,0,3,1,3,0.22,0.93,1,6,7,,Light Snow/Rain,Wednesday,Jan,Not Holiday,Working Day,1.0
2011-01-19,1,0,1,0,3,1,3,0.22,0.93,0,3,3,,Light Snow/Rain,Wednesday,Jan,Not Holiday,Working Day,2.0
2011-01-19,1,0,1,0,3,1,3,0.22,0.93,1,1,2,,Light Snow/Rain,Wednesday,Jan,Not Holiday,Working Day,4.0
2011-01-19,1,0,1,0,3,1,2,0.22,0.93,0,7,7,,Mist/Cloudy,Wednesday,Jan,Not Holiday,Working Day,5.0
2011-01-19,1,0,1,0,3,1,2,0.22,0.93,0,32,32,,Mist/Cloudy,Wednesday,Jan,Not Holiday,Working Day,6.0
2011-01-19,1,0,1,0,3,1,2,0.24,0.92,1,89,90,,Mist/Cloudy,Wednesday,Jan,Not Holiday,Working Day,7.0
2011-01-19,1,0,1,0,3,1,2,0.24,0.93,1,196,197,,Mist/Cloudy,Wednesday,Jan,Not Holiday,Working Day,8.0
2011-01-19,1,0,1,0,3,1,2,0.24,0.93,2,107,109,,Mist/Cloudy,Wednesday,Jan,Not Holiday,Working Day,9.0
2011-01-19,1,0,1,0,3,1,2,0.26,0.93,1,46,47,,Mist/Cloudy,Wednesday,Jan,Not Holiday,Working Day,10.0
2011-01-19,1,0,1,0,3,1,2,0.28,0.87,5,47,52,,Mist/Cloudy,Wednesday,Jan,Not Holiday,Working Day,11.0
2011-01-19,1,0,1,0,3,1,2,0.3,0.81,5,65,70,,Mist/Cloudy,Wednesday,Jan,Not Holiday,Working Day,12.0
2011-01-19,1,0,1,0,3,1,1,0.4,0.62,11,67,78,,Clear/Partly Cloudy,Wednesday,Jan,Not Holiday,Working Day,13.0
2011-01-19,1,0,1,0,3,1,1,0.4,0.58,7,68,75,,Clear/Partly Cloudy,Wednesday,Jan,Not Holiday,Working Day,14.0
2011-01-19,1,0,1,0,3,1,1,0.4,0.54,4,78,82,,Clear/Partly Cloudy,Wednesday,Jan,Not Holiday,Working Day,15.0
2011-01-19,1,0,1,0,3,1,1,0.38,0.58,10,94,104,,Clear/Partly Cloudy,Wednesday,Jan,Not Holiday,Working Day,16.0
2011-01-19,1,0,1,0,3,1,1,0.36,0.57,7,190,197,,Clear/Partly Cloudy,Wednesday,Jan,Not Holiday,Working Day,17.0
2011-01-19,1,0,1,0,3,1,1,0.34,0.61,5,156,161,,Clear/Partly Cloudy,Wednesday,Jan,Not Holiday,Working Day,18.0
2011-01-19,1,0,1,0,3,1,1,0.32,0.57,4,108,112,,Clear/Partly Cloudy,Wednesday,Jan,Not Holiday,Working Day,19.0
2011-01-19,1,0,1,0,3,1,1,0.32,0.49,2,74,76,,Clear/Partly Cloudy,Wednesday,Jan,Not Holiday,Working Day,20.0
2011-01-19,1,0,1,0,3,1,1,0.32,0.49,4,55,59,,Clear/Partly Cloudy,Wednesday,Jan,Not Holiday,Working Day,21.0
2011-01-19,1,0,1,0,3,1,1,0.3,0.52,6,53,59,,Clear/Partly Cloudy,Wednesday,Jan,Not Holiday,Working Day,22.0
2011-01-19,1,0,1,0,3,1,1,0.3,0.52,1,27,28,,Clear/Partly Cloudy,Wednesday,Jan,Not Holiday,Working Day,23.0
2011-01-20,1,0,1,0,4,1,1,0.26,0.56,5,8,13,,Clear/Partly Cloudy,Thursday,Jan,Not Holiday,Working Day,0.0
2011-01-20,1,0,1,0,4,1,1,0.26,0.56,2,3,5,,Clear/Partly Cloudy,Thursday,Jan,Not Holiday,Working Day,1.0
2011-01-20,1,0,1,0,4,1,1,0.26,0.56,0,2,2,,Clear/Partly Cloudy,Thursday,Jan,Not Holiday,Working Day,2.0
2011-01-20,1,0,1,0,4,1,1,0.26,0.56,0,1,1,,Clear/Partly Cloudy,Thursday,Jan,Not Holiday,Working Day,3.0
2011-01-20,1,0,1,0,4,1,1,0.26,0.56,0,1,1,,Clear/Partly Cloudy,Thursday,Jan,Not Holiday,Working Day,4.0
2011-01-20,1,0,1,0,4,1,1,0.24,0.6,0,6,6,,Clear/Partly Cloudy,Thursday,Jan,Not Holiday,Working Day,5.0
2011-01-20,1,0,1,0,4,1,1,0.22,0.6,0,35,35,,Clear/Partly Cloudy,Thursday,Jan,Not Holiday,Working Day,6.0
2011-01-20,1,0,1,0,4,1,1,0.22,0.55,1,100,101,,Clear/Partly Cloudy,Thursday,Jan,Not Holiday,Working Day,7.0
2011-01-20,1,0,1,0,4,1,1,0.22,0.55,2,247,249,,Clear/Partly Cloudy,Thursday,Jan,Not Holiday,Working Day,8.0
2011-01-20,1,0,1,0,4,1,2,0.24,0.52,3,140,143,,Mist/Cloudy,Thursday,Jan,Not Holiday,Working Day,9.0
2011-01-20,1,0,1,0,4,1,1,0.26,0.48,1,56,57,,Clear/Partly Cloudy,Thursday,Jan,Not Holiday,Working Day,10.0
2011-01-20,1,0,1,0,4,1,2,0.28,0.45,5,63,68,,Mist/Cloudy,Thursday,Jan,Not Holiday,Working Day,11.0
2011-01-20,1,0,1,0,4,1,2,0.3,0.42,7,77,84,,Mist/Cloudy,Thursday,Jan,Not Holiday,Working Day,12.0
2011-01-20,1,0,1,0,4,1,2,0.28,0.45,12,86,98,,Mist/Cloudy,Thursday,Jan,Not Holiday,Working Day,13.0
2011-01-20,1,0,1,0,4,1,2,0.3,0.45,6,75,81,,Mist/Cloudy,Thursday,Jan,Not Holiday,Working Day,14.0
2011-01-20,1,0,1,0,4,1,2,0.32,0.45,8,62,70,,Mist/Cloudy,Thursday,Jan,Not Holiday,Working Day,15.0
2011-01-20,1,0,1,0,4,1,2,0.3,0.49,8,83,91,,Mist/Cloudy,Thursday,Jan,Not Holiday,Working Day,16.0
2011-01-20,1,0,1,0,4,1,2,0.3,0.49,8,207,215,,Mist/Cloudy,Thursday,Jan,Not Holiday,Working Day,17.0
2011-01-20,1,0,1,0,4,1,2,0.26,0.56,1,184,185,,Mist/Cloudy,Thursday,Jan,Not Holiday,Working Day,18.0
2011-01-20,1,0,1,0,4,1,1,0.26,0.56,6,146,152,,Clear/Partly Cloudy,Thursday,Jan,Not Holiday,Working Day,19.0
2011-01-20,1,0,1,0,4,1,2,0.26,0.6,2,124,126,,Mist/Cloudy,Thursday,Jan,Not Holiday,Working Day,20.0
2011-01-20,1,0,1,0,4,1,2,0.24,0.6,3,54,57,,Mist/Cloudy,Thursday,Jan,Not Holiday,Working Day,21.0
2011-01-20,1,0,1,0,4,1,2,0.24,0.65,0,56,56,,Mist/Cloudy,Thursday,Jan,Not Holiday,Working Day,22.0
2011-01-20,1,0,1,0,4,1,2,0.24,0.65,3,28,31,,Mist/Cloudy,Thursday,Jan,Not Holiday,Working Day,23.0
2011-01-21,1,0,1,0,5,1,2,0.24,0.7,1,20,21,,Mist/Cloudy,Friday,Jan,Not Holiday,Working Day,0.0
2011-01-21,1,0,1,0,5,1,2,0.24,0.7,0,6,6,,Mist/Cloudy,Friday,Jan,Not Holiday,Working Day,1.0
2011-01-21,1,0,1,0,5,1,3,0.24,0.75,0,2,2,,Light Snow/Rain,Friday,Jan,Not Holiday,Working Day,2.0
2011-01-21,1,0,1,0,5,1,3,0.22,0.8,0,1,1,,Light Snow/Rain,Friday,Jan,Not Holiday,Working Day,3.0
2011-01-21,1,0,1,0,5,1,2,0.22,0.87,0,1,1,,Mist/Cloudy,Friday,Jan,Not Holiday,Working Day,4.0
2011-01-21,1,0,1,0,5,1,1,0.24,0.6,1,4,5,,Clear/Partly Cloudy,Friday,Jan,Not Holiday,Working Day,5.0
2011-01-21,1,0,1,0,5,1,1,0.22,0.55,0,27,27,,Clear/Partly Cloudy,Friday,Jan,Not Holiday,Working Day,6.0
2011-01-21,1,0,1,0,5,1,1,0.2,0.51,2,66,68,,Clear/Partly Cloudy,Friday,Jan,Not Holiday,Working Day,7.0
2011-01-21,1,0,1,0,5,1,1,0.2,0.47,7,210,217,,Clear/Partly Cloudy,Friday,Jan,Not Holiday,Working Day,8.0
2011-01-21,1,0,1,0,5,1,1,0.2,0.51,7,159,166,,Clear/Partly Cloudy,Friday,Jan,Not Holiday,Working Day,9.0
2011-01-21,1,0,1,0,5,1,1,0.2,0.47,6,57,63,,Clear/Partly Cloudy,Friday,Jan,Not Holiday,Working Day,10.0
2011-01-21,1,0,1,0,5,1,1,0.22,0.41,6,53,59,,Clear/Partly Cloudy,Friday,Jan,Not Holiday,Working Day,11.0
2011-01-21,1,0,1,0,5,1,1,0.22,0.27,11,67,78,,Clear/Partly Cloudy,Friday,Jan,Not Holiday,Working Day,12.0
2011-01-21,1,0,1,0,5,1,1,0.2,0.21,8,65,73,,Clear/Partly Cloudy,Friday,Jan,Not Holiday,Working Day,13.0
2011-01-21,1,0,1,0,5,1,1,0.2,0.25,6,56,62,,Clear/Partly Cloudy,Friday,Jan,Not Holiday,Working Day,14.0
2011-01-21,1,0,1,0,5,1,1,0.16,0.26,4,61,65,,Clear/Partly Cloudy,Friday,Jan,Not Holiday,Working Day,15.0
2011-01-21,1,0,1,0,5,1,1,0.16,0.26,0,97,97,,Clear/Partly Cloudy,Friday,Jan,Not Holiday,Working Day,16.0
2011-01-21,1,0,1,0,5,1,1,0.14,0.28,10,151,161,,Clear/Partly Cloudy,Friday,Jan,Not Holiday,Working Day,17.0
2011-01-21,1,0,1,0,5,1,1,0.12,0.3,1,119,120,,Clear/Partly Cloudy,Friday,Jan,Not Holiday,Working Day,18.0
2011-01-21,1,0,1,0,5,1,1,0.12,0.3,3,93,96,,Clear/Partly Cloudy,Friday,Jan,Not Holiday,Working Day,19.0
2011-01-21,1,0,1,0,5,1,1,0.1,0.33,1,52,53,,Clear/Partly Cloudy,Friday,Jan,Not Holiday,Working Day,20.0
2011-01-21,1,0,1,0,5,1,1,0.08,0.38,0,41,41,,Clear/Partly Cloudy,Friday,Jan,Not Holiday,Working Day,21.0
2011-01-21,1,0,1,0,5,1,1,0.06,0.41,1,33,34,,Clear/Partly Cloudy,Friday,Jan,Not Holiday,Working Day,22.0
2011-01-21,1,0,1,0,5,1,1,0.06,0.38,0,27,27,,Clear/Partly Cloudy,Friday,Jan,Not Holiday,Working Day,23.0
2011-01-22,1,0,1,0,6,0,1,0.04,0.45,0,13,13,,Clear/Partly Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,0.0
2011-01-22,1,0,1,0,6,0,2,0.04,0.41,3,9,12,,Mist/Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,1.0
2011-01-22,1,0,1,0,6,0,2,0.04,0.41,0,11,11,,Mist/Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,2.0
2011-01-22,1,0,1,0,6,0,2,0.04,0.41,1,6,7,,Mist/Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,3.0
2011-01-22,1,0,1,0,6,0,2,0.02,0.48,0,3,3,,Mist/Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,4.0
2011-01-22,1,0,1,0,6,0,2,0.02,0.44,0,2,2,,Mist/Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,6.0
2011-01-22,1,0,1,0,6,0,1,0.02,0.44,0,8,8,,Clear/Partly Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,7.0
2011-01-22,1,0,1,0,6,0,1,0.02,0.44,1,26,27,,Clear/Partly Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,8.0
2011-01-22,1,0,1,0,6,0,1,0.04,0.41,3,37,40,,Clear/Partly Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,9.0
2011-01-22,1,0,1,0,6,0,2,0.04,0.41,3,50,53,,Mist/Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,10.0
2011-01-22,1,0,1,0,6,0,2,0.06,0.38,4,59,63,,Mist/Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,11.0
2011-01-22,1,0,1,0,6,0,2,0.06,0.38,10,60,70,,Mist/Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,12.0
2011-01-22,1,0,1,0,6,0,1,0.08,0.35,12,72,84,,Clear/Partly Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,13.0
2011-01-22,1,0,1,0,6,0,1,0.1,0.33,11,64,75,,Clear/Partly Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,14.0
2011-01-22,1,0,1,0,6,0,1,0.12,0.28,10,93,103,,Clear/Partly Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,15.0
2011-01-22,1,0,1,0,6,0,1,0.12,0.28,11,72,83,,Clear/Partly Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,16.0
2011-01-22,1,0,1,0,6,0,1,0.12,0.28,8,59,67,,Clear/Partly Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,17.0
2011-01-22,1,0,1,0,6,0,1,0.08,0.35,0,54,54,,Clear/Partly Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,18.0
2011-01-22,1,0,1,0,6,0,1,0.08,0.35,6,53,59,,Clear/Partly Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,19.0
2011-01-22,1,0,1,0,6,0,1,0.06,0.45,1,44,45,,Clear/Partly Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,20.0
2011-01-22,1,0,1,0,6,0,1,0.06,0.41,0,39,39,,Clear/Partly Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,21.0
2011-01-22,1,0,1,0,6,0,1,0.06,0.49,7,23,30,,Clear/Partly Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,22.0
2011-01-22,1,0,1,0,6,0,1,0.04,0.57,2,31,33,,Clear/Partly Cloudy,Saturday,Jan,Not Holiday,Weekend/Holiday,23.0
2011-01-23,1,0,1,0,0,0,1,0.04,0.57,2,20,22,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,0.0
2011-01-23,1,0,1,0,0,0,1,0.04,0.57,1,12,13,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,1.0
2011-01-23,1,0,1,0,0,0,1,0.02,0.62,3,15,18,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,2.0
2011-01-23,1,0,1,0,0,0,1,0.02,0.62,1,4,5,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,3.0
2011-01-23,1,0,1,0,0,0,2,0.04,0.57,0,3,3,,Mist/Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,5.0
2011-01-23,1,0,1,0,0,0,2,0.04,0.57,0,1,1,,Mist/Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,6.0
2011-01-23,1,0,1,0,0,0,1,0.08,0.58,1,1,2,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,7.0
2011-01-23,1,0,1,0,0,0,1,0.06,0.62,2,17,19,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,8.0
2011-01-23,1,0,1,0,0,0,1,0.1,0.54,3,25,28,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,9.0
2011-01-23,1,0,1,0,0,0,1,0.14,0.46,7,51,58,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,10.0
2011-01-23,1,0,1,0,0,0,1,0.14,0.43,22,77,99,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,11.0
2011-01-23,1,0,1,0,0,0,1,0.16,0.37,24,92,116,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,12.0
2011-01-23,1,0,1,0,0,0,1,0.14,0.33,12,75,87,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,13.0
2011-01-23,1,0,1,0,0,0,1,0.16,0.28,17,93,110,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,14.0
2011-01-23,1,0,1,0,0,0,1,0.16,0.28,13,64,77,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,15.0
2011-01-23,1,0,1,0,0,0,1,0.16,0.26,9,56,65,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,16.0
2011-01-23,1,0,1,0,0,0,1,0.14,0.26,5,50,55,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,17.0
2011-01-23,1,0,1,0,0,0,1,0.12,0.3,5,44,49,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,18.0
2011-01-23,1,0,1,0,0,0,1,0.12,0.3,5,45,50,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,19.0
2011-01-23,1,0,1,0,0,0,1,0.1,0.36,4,31,35,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,20.0
2011-01-23,1,0,1,0,0,0,1,0.1,0.36,5,20,25,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,21.0
2011-01-23,1,0,1,0,0,0,1,0.08,0.38,5,23,28,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,22.0
2011-01-23,1,0,1,0,0,0,1,0.06,0.41,4,17,21,,Clear/Partly Cloudy,Sunday,Jan,Not Holiday,Weekend/Holiday,23.0
2011-01-24,1,0,1,0,1,1,1,0.06,0.41,0,7,7,,Clear/Partly Cloudy,Monday,Jan,Not Holiday,Working Day,0.0
2011-01-24,1,0,1,0,1,1,1,0.04,0.45,0,1,1,,Clear/Partly Cloudy,Monday,Jan,Not Holiday,Working Day,1.0
2011-01-24,1,0,1,0,1,1,1,0.04,0.45,0,1,1,,Clear/Partly Cloudy,Monday,Jan,Not Holiday,Working Day,3.0
2011-01-24,1,0,1,0,1,1,1,0.02,0.48,0,1,1,,Clear/Partly Cloudy,Monday,Jan,Not Holiday,Working Day,4.0
2011-01-24,1,0,1,0,1,1,1,0.02,0.48,0,5,5,,Clear/Partly Cloudy,Monday,Jan,Not Holiday,Working Day,5.0
2011-01-24,1,0,1,0,1,1,1,0.02,0.48,0,15,15,,Clear/Partly Cloudy,Monday,Jan,Not Holiday,Working Day,6.0
2011-01-24,1,0,1,0,1,1,1,0.02,0.48,5,79,84,,Clear/Partly Cloudy,Monday,Jan,Not Holiday,Working Day,7.0
2011-01-24,1,0,1,0,1,1,1,0.04,0.49,6,171,177,,Clear/Partly Cloudy,Monday,Jan,Not Holiday,Working Day,8.0
2011-01-24,1,0,1,0,1,1,1,0.06,0.41,4,98,102,,Clear/Partly Cloudy,Monday,Jan,Not Holiday,Working Day,9.0
2011-01-24,1,0,1,0,1,1,1,0.1,0.42,6,34,40,,Clear/Partly Cloudy,Monday,Jan,Not Holiday,Working Day,10.0
2011-01-24,1,0,1,0,1,1,1,0.1,0.46,3,43,46,,Clear/Partly Cloudy,Monday,Jan,Not Holiday,Working Day,11.0
2011-01-24,1,0,1,0,1,1,2,0.12,0.42,11,52,63,,Mist/Cloudy,Monday,Jan,Not Holiday,Working Day,12.0
2011-01-24,1,0,1,0,1,1,2,0.14,0.43,6,54,60,,Mist/Cloudy,Monday,Jan,Not Holiday,Working Day,13.0
2011-01-24,1,0,1,0,1,1,2,0.14,0.46,2,43,45,,Mist/Cloudy,Monday,Jan,Not Holiday,Working Day,14.0
2011-01-24,1,0,1,0,1,1,1,0.16,0.4,7,50,57,,Clear/Partly Cloudy,Monday,Jan,Not Holiday,Working Day,15.0
2011-01-24,1,0,1,0,1,1,1,0.16,0.47,4,66,70,,Clear/Partly Cloudy,Monday,Jan,Not Holiday,Working Day,16.0
2011-01-24,1,0,1,0,1,1,1,0.14,0.5,6,178,184,,Clear/Partly Cloudy,Monday,Jan,Not Holiday,Working Day,17.0
2011-01-24,1,0,1,0,1,1,1,0.14,0.59,8,145,153,,Clear/Partly Cloudy,Monday,Jan,Not Holiday,Working Day,18.0
2011-01-24,1,0,1,0,1,1,1,0.14,0.54,5,101,106,,Clear/Partly Cloudy,Monday,Jan,Not Holiday,Working Day,19.0
2011-01-24,1,0,1,0,1,1,1,0.14,0.59,1,80,81,,Clear/Partly Cloudy,Monday,Jan,Not Holiday,Working Day,20.0
2011-01-24,1,0,1,0,1,1,1,0.14,0.63,6,53,59,,Clear/Partly Cloudy,Monday,Jan,Not Holiday,Working Day,21.0
